place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJHegc_RpzhlQREsSRLz5TBRY,Thai Away Home on Cambie,"Serving Vancouver since 1995.

Come by and try our delicious Thai Menu, whether it is Pad Thai, Tom Yum Kung, Fried Chicken, Sumptuous Curry or a complete Thai meal we don't compromise on the quality, fresh and piping hot every time!
Thai Away Home is a Thai Takeout / Dine-in Restaurant located at the heart of Vancouver at 3315 Cambie Street. (Intersection of Cambie & W 17th Ave. in South Cambie Area). At Thai Away Home we put customer satisfaction first by providing fresh quality food, a clean and sanitary environment and the best customer service in all of Vancouver Area.

Best Thai Food in Vancouver!",,1260,4.8,"Name: Sawasdee Thai Restaurant
Link: https://www.google.com/maps/search/Sawasdee+Thai+Restaurant/@49.247062299999996,-123.10092899999998?authuser=0&hl=en&entry=ttu
Reviews: 1426 reviews

Name: Thai Away Home at City Square
Link: https://www.google.com/maps/search/Thai+Away+Home+at+City+Square/@49.2607144,-123.11634799999999?authuser=0&hl=en&entry=ttu
Reviews: 1042 reviews

Name: Talay Thai Restaurant
Link: https://www.google.com/maps/search/Talay+Thai+Restaurant/@49.2107897,-123.140745?authuser=0&hl=en&entry=ttu
Reviews: 517 reviews

Name: Zab Zaab Thai Cuisine
Link: https://www.google.com/maps/search/Zab+Zaab+Thai+Cuisine/@49.2748699,-123.1230725?authuser=0&hl=en&entry=ttu
Reviews: 500 reviews

Name: Thai Away Home @ Club Kitchen
Link: https://www.google.com/maps/search/Thai+Away+Home+%40+Club+Kitchen/@49.2749411,-123.11551229999998?authuser=0&hl=en&entry=ttu
Reviews: 39 reviews",http://www.thaiaway.com/,(604) 873-8424,,Thai Away Home on Cambie (Owner),https://www.google.com/maps/contrib/106109378838301393668,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrEBZbqcEpsF1D_5O8bMvA10dO3v1hpg4kc9vP8LvQm_XwLvmaF7KxKMXRhL3kCthVMYDl4z4bIa4bwEANNpOZayzr4PqDEOrYOL9e6c7wkiFJhZK2E8xYJVJ9wJ55_oZYMaH0Hiw=s1024,Restaurant,"Restaurant, Thai restaurant","11:30 a.m.-3 p.m., 4-9 p.m.",,Open All Days,"3315 Cambie St., Vancouver, BC V5Z 2W6",,https://www.google.com/maps/place/Thai+Away+Home+on+Cambie/data=!4m7!3m6!1s0x5486731afd1ce81d:0x1605533e2f91c412!8m2!3d49.2557391!4d-123.1153778!16s%2Fg%2F11rtcn34x5!19sChIJHegc_RpzhlQREsSRLz5TBRY?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJs8IJ5W9xhlQR37XQMO_WQ04,Phnom Penh Restaurant,Vietnamese-Cambodian institution draws fans with specialties including chicken wings & butter beef.,,5011,4.5,"Name: Fat Mao Noodles (Thai Soup Noodles)-Chinatown
Link: https://www.google.com/maps/search/Fat+Mao+Noodles+(Thai+Soup+Noodles)-Chinatown/@49.2787559,-123.0989242?authuser=0&hl=en&entry=ttu
Reviews: 1367 reviews

Name: Pho Khanh Express (Beatty)
Link: https://www.google.com/maps/search/Pho+Khanh+Express+(Beatty)/@49.276256499999995,-123.11556449999998?authuser=0&hl=en&entry=ttu
Reviews: 1188 reviews

Name: DD MAU Chinatown
Link: https://www.google.com/maps/search/DD+MAU+Chinatown/@49.28051370000001,-123.1007844?authuser=0&hl=en&entry=ttu
Reviews: 991 reviews

Name: Pho Georgia Express
Link: https://www.google.com/maps/search/Pho+Georgia+Express/@49.281712899999995,-123.1166019?authuser=0&hl=en&entry=ttu
Reviews: 143 reviews

Name: Phnom Penh Express
Link: https://www.google.com/maps/search/Phnom+Penh+Express/@49.263151199999996,-123.10468329999999?authuser=0&hl=en&entry=ttu
Reviews: 25 reviews",http://phnompenhrestaurant.ca/,(604) 682-5777,,Phnom Penh Restaurant (Owner),https://www.google.com/maps/contrib/101970028335178840078,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphdIZbPAKaHE9LsC0Sc8N-23_0kfG68GJX_gvPcwY1e1DyxCzw0Z2xhg93x9rVGAeDv3Hip6bJhzgwN8HZ88fInE3hxzSUBk7g3Ajf5J19_LHyacHA6pdRQF9I00Q6Jh9MF6wS=s1024,Cambodian restaurant,"Cambodian restaurant, Vietnamese restaurant",11 a.m.-8 p.m.,,Tuesday,"244 E Georgia St, Vancouver, BC V6A 1Z7",,https://www.google.com/maps/place/Phnom+Penh+Restaurant/data=!4m7!3m6!1s0x5486716fe509c2b3:0x4e43d6ef30d0b5df!8m2!3d49.278418!4d-123.0982304!16s%2Fg%2F1td5lcxj!19sChIJs8IJ5W9xhlQR37XQMO_WQ04?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJlfCReJtzhlQRcZVq2z6DHbg,Sashimiya,A grab-and-go sushi & sashimi shop with Japanese grocery + snacks.,,488,4.7,"Name: Minami
Link: https://www.google.com/maps/search/Minami/@49.27529200000001,-123.12085779999998?authuser=0&hl=en&entry=ttu
Reviews: 3692 reviews

Name: Tom Sushi
Link: https://www.google.com/maps/search/Tom+Sushi/@49.281568899999996,-123.13281619999998?authuser=0&hl=en&entry=ttu
Reviews: 2344 reviews

Name: Shizenya
Link: https://www.google.com/maps/search/Shizenya/@49.2810207,-123.1247524?authuser=0&hl=en&entry=ttu
Reviews: 1211 reviews

Name: Zenya
Link: https://www.google.com/maps/search/Zenya/@49.280406400000004,-123.1069714?authuser=0&hl=en&entry=ttu
Reviews: 138 reviews

Name: Sushi Cafe Kitchen
Link: https://www.google.com/maps/search/Sushi+Cafe+Kitchen/@49.2818926,-123.11771909999999?authuser=0&hl=en&entry=ttu
Reviews: 40 reviews",http://sashimiya.ca/,(604) 689-0088,,Sashimiya (Owner),https://www.google.com/maps/contrib/116948036641819518146,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqP8ipTP-S5rgkvdBEhZMO_l4mwYXBPOxXqYmBgtEO6Zrxx-7-nmpxwLNVc5u6XC0nITdXYClii83auKGJpCWlxp-yHL__qB5rwAEIqjrAjI14gfrsVbPaYzUq0ZoK6_MVlrKYI=s1024,Sushi takeaway,Sushi takeaway,11 a.m.-8 p.m.,,"Monday, Tuesday","1348 Hornby St, Vancouver, BC V6Z 2L8",,https://www.google.com/maps/place/Sashimiya/data=!4m7!3m6!1s0x5486739b7891f095:0xb81d833edb6a9571!8m2!3d49.2766986!4d-123.1303542!16s%2Fg%2F11l9txsw_m!19sChIJlfCReJtzhlQRcZVq2z6DHbg?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJReu_54NxhlQRpncLbXrBs-w,Heritage Asian Eatery,"A casual Chinese restaurant in downtown Vancouver serving Chinese BBQ, hand crafted dumplings and bar service. Open for lunch and dinner every day. Weekdays from 11AM to 9PM. Weekends from 12PM to 8PM.",,1082,4.3,"Name: Bao Bei
Link: https://www.google.com/maps/search/Bao+Bei/@49.2797469,-123.1005921?authuser=0&hl=en&entry=ttu
Reviews: 1285 reviews

Name: Jade Dynasty Restaurant
Link: https://www.google.com/maps/search/Jade+Dynasty+Restaurant/@49.280522999999995,-123.1009819?authuser=0&hl=en&entry=ttu
Reviews: 1214 reviews

Name: Jingle Bao
Link: https://www.google.com/maps/search/Jingle+Bao/@49.291606599999994,-123.13491549999998?authuser=0&hl=en&entry=ttu
Reviews: 1041 reviews

Name: Happy Noodle House
Link: https://www.google.com/maps/search/Happy+Noodle+House/@49.2766756,-123.1257794?authuser=0&hl=en&entry=ttu
Reviews: 839 reviews

Name: Mott 32 Vancouver
Link: https://www.google.com/maps/search/Mott+32+Vancouver/@49.2868595,-123.1245356?authuser=0&hl=en&entry=ttu
Reviews: 567 reviews",http://www.eatheritage.ca/,(778) 737-1108,,Heritage Asian Eatery (Owner),https://www.google.com/maps/contrib/101608853944188053548,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrouPs43gwqAJVJv4D3GI6D4YsC8j4Nig2xMOTPE9T8wjw506gvzku-qVB2Ds6VJd1dS-wWU5aC0mhQD3gnfETt-ikKsu0T5nrsZNwK1REjnrh3lYbV9KJsBK4FD5bY6iKHEVH07w=s1024,Chinese restaurant,"Chinese restaurant, Bar, Dim sum restaurant, Dumpling restaurant",11:30 a.m.-8:30 p.m.,,Open All Days,"1108 W Pender St, Vancouver, BC V6E 2S1",,https://www.google.com/maps/place/Heritage+Asian+Eatery/data=!4m7!3m6!1s0x54867183e7bfeb45:0xecb3c17a6d0b77a6!8m2!3d49.287526!4d-123.1209202!16s%2Fg%2F11cs2wxmrb!19sChIJReu_54NxhlQRpncLbXrBs-w?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJIY8E0n1xhlQRRqtqthf2YK0,Super Chef Grill,"Super Chef Grill is an Asian restaurant that serves traditional Chinese dishes with Japanese cooking techniques and flavors. This fusion of flavors creates a unique and exciting dining experience. We also offer a diverse menu of dishes such as noodles, rice bowls, and grilled fare that incorporate ingredients and flavors from various Asian cuisines. Diners can expect to enjoy dishes that blend spicy, savory, and sweet flavors, with ingredients like soy sauce, ginger, and chili pepper. Whether you're in the mood for a comforting bowl of noodles or a flavorful rice bowl, Super Chef Grill is sure to tantalize your taste buds with its bold and creative flavors.",,487,4.8,"Name: Happy Noodle House
Link: https://www.google.com/maps/search/Happy+Noodle+House/@49.2766756,-123.1257794?authuser=0&hl=en&entry=ttu
Reviews: 839 reviews

Name: ChongQing on Robson
Link: https://www.google.com/maps/search/ChongQing+on+Robson/@49.286529699999996,-123.1280984?authuser=0&hl=en&entry=ttu
Reviews: 518 reviews

Name: Twins Chinese Kitchen
Link: https://www.google.com/maps/search/Twins+Chinese+Kitchen/@49.2787832,-123.1282499?authuser=0&hl=en&entry=ttu
Reviews: 314 reviews

Name: Yopo Sweet Mandarin
Link: https://www.google.com/maps/search/Yopo+Sweet+Mandarin/@49.2760317,-123.1218906?authuser=0&hl=en&entry=ttu
Reviews: 246 reviews",,(604) 681-7189,,Super Chef Grill (Owner),https://www.google.com/maps/contrib/116405298595121446574,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noN4nDyMImLueVhJcH366S56dT5uwMMg4Hbie0MEUAX6P0b9RHe1EgEKhTR7HAHgETnqH4YrGKrNqxJGXwrNKvmh1wU0Y9QpS46z1yW3_jSinrNfRf1nLCF0IfZmc8asevFRw6R=s1024,Asian restaurant,"Asian restaurant, Chinese restaurant, Japanese restaurant",11 a.m.-7:30 p.m.,,Sunday,"280 Robson St, Vancouver, BC V6B 0E7",,https://www.google.com/maps/place/Super+Chef+Grill/data=!4m7!3m6!1s0x5486717dd2048f21:0xad60f617b66aab46!8m2!3d49.278552!4d-123.1157328!16s%2Fg%2F1tfvgxhl!19sChIJIY8E0n1xhlQRRqtqthf2YK0?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJP6I2o89zhlQRSd2949wlALs,Dockside Restaurant,"Modern restaurant with Pacific Northwest dining offerings using Mediterranean and French techniques and Asian sensibility towards balance and flavours.
Dockside Restaurant has been recognized as one of Canada's top restaurants for outdoor dining. Join us on our waterfront patio this summer.",,1524,4,"Name: The Sandbar Seafood Restaurant
Link: https://www.google.com/maps/search/The+Sandbar+Seafood+Restaurant/@49.2715215,-123.13414789999999?authuser=0&hl=en&entry=ttu
Reviews: 4743 reviews

Name: Blue Water Cafe
Link: https://www.google.com/maps/search/Blue+Water+Cafe/@49.276154999999996,-123.12112909999999?authuser=0&hl=en&entry=ttu
Reviews: 3451 reviews

Name: The Vancouver Fish Company
Link: https://www.google.com/maps/search/The+Vancouver+Fish+Company/@49.270652899999995,-123.13661169999999?authuser=0&hl=en&entry=ttu
Reviews: 2851 reviews

Name: Tap & Barrel * Bridges
Link: https://www.google.com/maps/search/Tap+%26+Barrel+%E2%80%A2+Bridges/@49.2728058,-123.1363961?authuser=0&hl=en&entry=ttu
Reviews: 1695 reviews

Name: Market Grill
Link: https://www.google.com/maps/search/Market+Grill/@49.272541,-123.1347926?authuser=0&hl=en&entry=ttu
Reviews: 436 reviews",http://www.docksidevancouver.com/,(604) 685-7070,,Dockside Restaurant (Owner),https://www.google.com/maps/contrib/111341151682140432430,https://lh3.googleusercontent.com/p/AF1QipN3IAzSzxjfzr7cq-kF6WmyrMhOEiMf1WV-RZnZ=s1024,Restaurant,"Restaurant, Mediterranean restaurant",7:30 a.m.-9:30 p.m.,,Open All Days,"1253 Johnston St, Vancouver, BC V6H 3R8",,https://www.google.com/maps/place/Dockside+Restaurant/data=!4m7!3m6!1s0x548673cfa336a23f:0xbb0025dce3bddd49!8m2!3d49.2695074!4d-123.1312771!16s%2Fg%2F1wk6zg7c!19sChIJP6I2o89zhlQRSd2949wlALs?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJi_5Fqz9xhlQRctWWsZ8SyR8,"Sula Indian Restaurant, Commercial Drive","Established in 2010, Award winning Indian restaurant in Vancouver, BC. At Sula Indian restaurant we serve authentic Indian food prepared using traditional methods of cooking. We are about staple Indian curries, tandoori breads and Indian rice preparations served in an Indian inspired indoor garden style seating. We also offer Indian food take out and Indian food delivery service up to 8 Kms around Commercial Drive in Vancouver and Indian food catering service in Metro Vancouver.",,2577,4.4,"Name: Bombay Kitchen + Bar - Commercial Dr
Link: https://www.google.com/maps/search/Bombay+Kitchen+%2B+Bar+-+Commercial+Dr/@49.275386999999995,-123.06924799999999?authuser=0&hl=en&entry=ttu
Reviews: 1988 reviews

Name: Delhi Fusion Indian Cuisine
Link: https://www.google.com/maps/search/Delhi+Fusion+Indian+Cuisine/@49.2681046,-123.0699447?authuser=0&hl=en&entry=ttu
Reviews: 1269 reviews

Name: Hariyali Express Indian Cuisine & Bar
Link: https://www.google.com/maps/search/Hariyali+Express+Indian+Cuisine+%26+Bar/@49.2665264,-123.0694021?authuser=0&hl=en&entry=ttu
Reviews: 828 reviews

Name: DS Indian Kitchen
Link: https://www.google.com/maps/search/DS+Indian+Kitchen/@49.2640931,-123.1460681?authuser=0&hl=en&entry=ttu
Reviews: 695 reviews

Name: Tandoori Palace
Link: https://www.google.com/maps/search/Tandoori+Palace/@49.271668,-123.06975000000001?authuser=0&hl=en&entry=ttu
Reviews: 666 reviews",https://sulaindianrestaurant.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_commercial_hp,(604) 215-1130,,"Sula Indian Restaurant, Commercial Drive (Owner)",https://www.google.com/maps/contrib/107207909533430713034,https://lh3.googleusercontent.com/p/AF1QipPF1jNMkav44NLvOlNi3FTkd2CZPcuKUr9wRD_O=s1024,Indian restaurant,"Indian restaurant, Bar, Caterer, Family restaurant, Fine dining restaurant, Indian takeaway, Delivery Restaurant, Takeout Restaurant, Restaurant, Vegetarian restaurant",11 a.m.-11 p.m.,,Open All Days,"1128 Commercial Dr, Vancouver, BC V5L 3X2",,"https://www.google.com/maps/place/Sula+Indian+Restaurant,+Commercial+Drive/data=!4m7!3m6!1s0x5486713fab45fe8b:0x1fc9129fb196d572!8m2!3d49.2744411!4d-123.0692893!16s%2Fg%2F124t1sc0h!19sChIJi_5Fqz9xhlQRctWWsZ8SyR8?authuser=0&hl=en&rclk=1",good restaurant in vancouver
ChIJAYrXprhzhlQRNvJZ81CUED8,Vij's,Celebrated Indian restaurant offering inventive cuisine. Customers can book a table ahead or walk in to our restaurant. Vij's also offer Private Dining options. Groups can book one of our Private Rooms via our website.,,2923,4.3,"Name: Cilantro Indian Cuisine
Link: https://www.google.com/maps/search/Cilantro+Indian+Cuisine/@49.263283,-123.1088971?authuser=0&hl=en&entry=ttu
Reviews: 1094 reviews

Name: Indian Roti Kitchen
Link: https://www.google.com/maps/search/Indian+Roti+Kitchen/@49.2590395,-123.11521259999999?authuser=0&hl=en&entry=ttu
Reviews: 723 reviews

Name: The Madras Diaries
Link: https://www.google.com/maps/search/The+Madras+Diaries/@49.253506699999996,-123.0821869?authuser=0&hl=en&entry=ttu
Reviews: 604 reviews

Name: House of India (Restaurant & Bar)
Link: https://www.google.com/maps/search/House+of+India+(Restaurant+%26+Bar)/@49.28012450000001,-123.09994139999999?authuser=0&hl=en&entry=ttu
Reviews: 591 reviews

Name: Monsoon Curry Indian Restaurant
Link: https://www.google.com/maps/search/Monsoon+Curry+Indian+Restaurant/@49.2542909,-123.11492500000001?authuser=0&hl=en&entry=ttu
Reviews: 513 reviews",https://vijs.ca/vijs-restaurant/,(604) 736-6664,,Vij's (Owner),https://www.google.com/maps/contrib/105472086933117146784,https://lh3.googleusercontent.com/p/AF1QipMQBA7IKt34_38UKrJeZ3vnKNN6aCG_dfoegYHO=s1024,Indian restaurant,"Indian restaurant, Restaurant",5:30-10 p.m.,,Open All Days,"3106 Cambie St., Vancouver, BC V5Z 2W2","lamb popsicles, jackfruit curry, happy hour, portobello mushrooms, patio, goat curry, chai, beef short ribs, samosas, pakoras",https://www.google.com/maps/place/Vij%27s/data=!4m7!3m6!1s0x548673b8a6d78a01:0x3f109450f359f236!8m2!3d49.2575687!4d-123.1148181!16s%2Fm%2F04yjwmq!19sChIJAYrXprhzhlQRNvJZ81CUED8?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJD6OOP9ZzhlQRtZ51tB6locg,WestOak,"Located in the heart of Yaletown, West Oak is a bustling, modern-rustic space featuring oak decor and a buzzing open kitchen. Vancouver's go-to spot for fine cuisine and a serene dining experience.

When West Oak opened in the spring of 2010, it quickly became a staple in the heart of Vancouver's stylish and historic district of Yaletown. West Oak is a favourite for athletes, celebrities, and locals alike!

West Oak is a modern, sophisticated casual fine dining experience.",,1238,4.2,"Name: SOCIAL CORNER YALETOWN
Link: https://www.google.com/maps/search/SOCIAL+CORNER+YALETOWN/@49.2787253,-123.118532?authuser=0&hl=en&entry=ttu
Reviews: 4016 reviews

Name: Earls Kitchen + Bar
Link: https://www.google.com/maps/search/Earls+Kitchen+%2B+Bar/@49.275773,-123.12056199999998?authuser=0&hl=en&entry=ttu
Reviews: 3617 reviews

Name: Brix and Mortar
Link: https://www.google.com/maps/search/Brix+and+Mortar/@49.2756123,-123.12191050000001?authuser=0&hl=en&entry=ttu
Reviews: 1648 reviews

Name: Dovetail
Link: https://www.google.com/maps/search/Dovetail/@49.2759801,-123.120331?authuser=0&hl=en&entry=ttu
Reviews: 647 reviews

Name: Alchemy Bar and Kitchen
Link: https://www.google.com/maps/search/Alchemy+Bar+and+Kitchen/@49.2742474,-123.1239675?authuser=0&hl=en&entry=ttu
Reviews: 315 reviews",https://westoakrestaurant.com/,(604) 629-8808,,WestOak (Owner),https://www.google.com/maps/contrib/107687492685323185560,https://lh3.googleusercontent.com/p/AF1QipPAWN_GmbZWHGjHjucepy0Pl66YBwg2UoCNShy8=s1024,Restaurant,"Restaurant, Bar",11 a.m.-1 a.m.,,Open All Days,"1035 Mainland St, Vancouver, BC V6B 5P9",,https://www.google.com/maps/place/WestOak/data=!4m7!3m6!1s0x548673d63f8ea30f:0xc8a1a51eb4759eb5!8m2!3d49.2764678!4d-123.119667!16s%2Fg%2F12llmvvwr!19sChIJD6OOP9ZzhlQRtZ51tB6locg?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJozcsADtzhlQRyZU-sYUvk6w,Parker Rooftop,"Located in the heart of Downtown Vancouver's Beach District, 120 feet above the city at the Parker Hotel is your new go-to spot for dinner, drinks, live music, and more. Join us in our ""living room in the sky,"" or sit on one of our three breathtaking patios. Did we mention the 20ft ceilings and floor to ceiling windows that offer unparalleled city and ocean views?",,452,4.2,"Name: Lift Bar Grill View - Downtown Vancouver
Link: https://www.google.com/maps/search/Lift+Bar+Grill+View+-+Downtown+Vancouver/@49.293661199999995,-123.1296542?authuser=0&hl=en&entry=ttu
Reviews: 1952 reviews

Name: The Parker Hotel & Rooftop Vancouver
Link: https://www.google.com/maps/search/The+Parker+Hotel+%26+Rooftop+Vancouver/@49.2761496,-123.13016259999999?authuser=0&hl=en&entry=ttu
Reviews: 1456 reviews

Name: Lavantine Restaurant & Skybar
Link: https://www.google.com/maps/search/Lavantine+Restaurant+%26+Skybar/@49.2857792,-123.1163804?authuser=0&hl=en&entry=ttu
Reviews: 438 reviews

Name: The Roof at Black & Blue
Link: https://www.google.com/maps/search/The+Roof+at+Black+%26+Blue/@49.284502599999996,-123.12288170000001?authuser=0&hl=en&entry=ttu
Reviews: 400 reviews

Name: Alchemy Bar and Kitchen
Link: https://www.google.com/maps/search/Alchemy+Bar+and+Kitchen/@49.2742474,-123.1239675?authuser=0&hl=en&entry=ttu
Reviews: 315 reviews",https://parkerrooftop.com/,(604) 696-6951,,Parker Rooftop (Owner),https://www.google.com/maps/contrib/109827302723661954253,https://lh3.googleusercontent.com/p/AF1QipPrOBMuCajfdVM1Gp8tNUTR954AMHP_Dpb3YlA5=s1024,Restaurant,"Restaurant, Bar, Cocktail bar, Wine bar",3-11 p.m.,,Open All Days,"1379 Howe St 9th floor, Vancouver, BC V6Z 1R7",,https://www.google.com/maps/place/Parker+Rooftop/data=!4m7!3m6!1s0x5486733b002c37a3:0xac932f85b13e95c9!8m2!3d49.276164!4d-123.1301857!16s%2Fg%2F11sskrczl6!19sChIJozcsADtzhlQRyZU-sYUvk6w?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJxRSsqORzhlQRcNrJucWsHfk,El Camino's,"Opened in 2018 on Vancouver's Main Street, El Camino's is a casual neighbourhood cantina where guests can gather with friends and family to enjoy authentic, time-honoured Latin American fare prepared with fresh, local ingredients.
Expect handcrafted cocteles comprising rare and artisanal tequila and mezcal as well as Old and New World wines and local and import cerveza on draught and by the bottle.

El Camino's is open Monday to Wednesday from 4 to 10 p.m., Thursday and Friday from 4 to 11 p.m., Saturday from 10 a.m. to 11 p.m. & Sundays from 10 a.m. to 10 p.m. with Weekend Brunch Sat & Sun from 10 a.m. to 2:30 p.m.

Daily Happy Hours Monday to Friday from 4 to 6 p.m., Saturday from 3 to 5 p.m. and Sunday from 3 p.m. to close.",,1440,4.3,"Name: Bodega on Main
Link: https://www.google.com/maps/search/Bodega+on+Main/@49.275477599999995,-123.09970939999998?authuser=0&hl=en&entry=ttu
Reviews: 2225 reviews

Name: Cuchillo
Link: https://www.google.com/maps/search/Cuchillo/@49.283319899999995,-123.0981009?authuser=0&hl=en&entry=ttu
Reviews: 1553 reviews

Name: Maizal RMF | Mexican Restaurant
Link: https://www.google.com/maps/search/Maizal+RMF+%7C+Mexican+Restaurant/@49.259994899999995,-123.10134679999999?authuser=0&hl=en&entry=ttu
Reviews: 754 reviews

Name: Tocador
Link: https://www.google.com/maps/search/Tocador/@49.2618174,-123.10079359999999?authuser=0&hl=en&entry=ttu
Reviews: 717 reviews

Name: Machete Ancestral Mexican Food
Link: https://www.google.com/maps/search/Machete+Ancestral+Mexican+Food/@49.2757173,-123.10019530000001?authuser=0&hl=en&entry=ttu
Reviews: 627 reviews",http://www.elcaminos.ca/,(604) 875-6246,,El Camino's (Owner),https://www.google.com/maps/contrib/113351839574245893947,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noOQwBc6T8zgrAh81D8qtzbUilEEXVZzmn7mLkvjUEFO_RWt1N0Y_iZ7ZmpaNaE6vIQ3sSxmpaXpkxe5LMm6SZcvrj4R84x8As4DjZvCPa57tmORTjgsvOv692ZF7U8lwprORNUtw=s1024,Mexican restaurant,"Mexican restaurant, Bar, Cocktail bar, Latin American restaurant, Restaurant",3-10 p.m.,,Open All Days,"3250 Main St, Vancouver, BC V5V 3M6",,https://www.google.com/maps/place/El+Camino%27s/data=!4m7!3m6!1s0x548673e4a8ac14c5:0xf91dacc5b9c9da70!8m2!3d49.2561704!4d-123.1009297!16s%2Fg%2F1z449xgbd!19sChIJxRSsqORzhlQRcNrJucWsHfk?authuser=0&hl=en&rclk=1,good restaurant in vancouver
ChIJ2Tlvd3BxhlQRXyY0-I5_a98,Chinatown BBQ,"Chinatown BBQ is excited to welcome guests back to dine in at the restaurant, beginning on Tuesday, June 9th. We'd like to thank our dedicated patrons who continued to order takeout from us directly, or through DoorDash, UberEats, and Fantuan. Thanks to you, we are able to continue providing our neighbourhood and city with authentic Chinese barbecue.

Chinatown BBQ serves delicious barbecued meats and award-winning beef brisket curry. All of our chefs are traditionally trained in traditional Chinese cooking styles and techniques. Our relaxed restaurant on East Pender Street offers delicious, affordable and authentic food.",,1982,4.6,"Name: New Town Bakery & Restaurant
Link: https://www.google.com/maps/search/New+Town+Bakery+%26+Restaurant/@49.280303599999996,-123.1011414?authuser=0&hl=en&entry=ttu
Reviews: 2745 reviews

Name: Bao Bei
Link: https://www.google.com/maps/search/Bao+Bei/@49.2797469,-123.1005921?authuser=0&hl=en&entry=ttu
Reviews: 1285 reviews

Name: Jade Dynasty Restaurant
Link: https://www.google.com/maps/search/Jade+Dynasty+Restaurant/@49.280522999999995,-123.1009819?authuser=0&hl=en&entry=ttu
Reviews: 1214 reviews

Name: Super Chef Grill
Link: https://www.google.com/maps/search/Super+Chef+Grill/@49.278552,-123.1157328?authuser=0&hl=en&entry=ttu
Reviews: 485 reviews

Name: Kam Wai Dim Sum Jin Wei Dian Xin
Link: https://www.google.com/maps/search/Kam+Wai+Dim+Sum+%E9%87%91%E5%A8%81%E9%BB%9E%E5%BF%83/@49.280492200000005,-123.09843300000001?authuser=0&hl=en&entry=ttu
Reviews: 338 reviews",http://chinatownbbq.com/,(604) 428-2626,,Chinatown BBQ (Owner),https://www.google.com/maps/contrib/107034890604587134742,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq-I8TuFFpensuyAWrzz102Y99-p6Wz6khXsMzgCD2Joe_OJ2JNnY46KzRuE-n9VxElepOelTFcavO5CfgdDWZK23Aq_ger7MkI2zm4QTLdNNkA1W_xFuloeE3AzKPYIXm7rvf_9g=s1024,Cantonese restaurant,"Cantonese restaurant, Barbecue restaurant, Chinese restaurant",11 a.m.-8 p.m.,,Monday,"130 E Pender St, Vancouver, BC V6A 1T3",,https://www.google.com/maps/place/Chinatown+BBQ/data=!4m7!3m6!1s0x54867170776f39d9:0xdf6b7f8ef834265f!8m2!3d49.2802924!4d-123.1014981!16s%2Fg%2F11f550l39w!19sChIJ2Tlvd3BxhlQRXyY0-I5_a98?authuser=0&hl=en&rclk=1,good restaurant in vancouver
